Date,Team_1,Team_2,T1_Score,T2_Score,T1_Sum,T1_BP,T1_Ratio,T1_Srv_Sum,T1_Srv_Err,T1_Srv_Ace,T1_Srv_Eff,T1_Rec_Sum,T1_Rec_Err,T1_Rec_Pos,T1_Rec_Perf,T1_Att_Sum,T1_Att_Err,T1_Att_Blk,T1_Att_Kill,T1_Att_Kill_Perc,T1_Att_Eff,T1_Blk_Sum,T1_Blk_As,T2_Sum,T2_BP,T2_Ratio,T2_Srv_Sum,T2_Srv_Err,T2_Srv_Ace,T2_Srv_Eff,T2_Rec_Sum,T2_Rec_Err,T2_Rec_Pos,T2_Rec_Perf,T2_Att_Sum,T2_Att_Err,T2_Att_Blk,T2_Att_Kill,T2_Att_Kill_Perc,T2_Att_Eff,T2_Blk_Sum,T2_Blk_As
"11.12.2010, 17:00",Indykpol AZS UWM Olsztyn,Delecta Bydgoszcz,2,3,89,113,4,14,"0,80",95,5,23,49,51%,31,32%,136,9,12,73,54%,12,"2,40",83,107,5,12,"1,00",99,4,22,50,50%,33,33%,129,10,12,66,51%,12,"2,40"
"17.12.2010, 20:00",Indykpol AZS UWM Olsztyn,Fart Kielce,0,3,57,77,3,7,"1,00",71,4,12,42,59%,23,32%,102,10,10,45,44%,9,"3,00",65,81,4,10,"1,33",70,3,13,31,44%,10,14%,94,7,9,51,54%,10,"3,33"
"18.12.2010, 17:00",Delecta Bydgoszcz,Pamapol Wielton Wieluń,3,1,65,89,3,9,"0,75",64,1,10,43,67%,30,46%,104,7,11,53,51%,9,"2,25",54,74,1,10,"0,25",80,3,35,36,45%,30,37%,103,12,9,42,41%,11,"2,75"
"18.12.2010, 14:45",Tytan AZS Częstochowa,AZS Politechnika Warszawska,3,1,67,100,5,13,"1,25",79,9,14,43,54%,30,37%,89,5,7,52,58%,10,"2,50",74,97,9,18,"2,25",87,5,19,45,51%,29,33%,113,12,10,58,51%,7,"1,75"
"02.01.2011, 14:45",ZAKSA Kędzierzyn-Koźle,PGE Skra Bełchatów,2,3,59,95,0,26,"0,00",86,4,25,48,55%,30,34%,122,9,14,50,41%,9,"1,80",71,104,4,18,"0,80",69,0,19,39,56%,20,28%,116,13,9,53,46%,14,"2,80"
"18.12.2010, 17:00",Asseco Resovia Rzeszów,Jastrzębski Węgiel,3,0,51,73,11,8,"3,67",54,2,14,36,66%,24,44%,84,5,7,36,43%,4,"1,33",51,62,2,11,"0,67",64,11,12,35,54%,24,37%,86,7,4,42,49%,7,"2,33"
"29.12.2010, 17:00",Fart Kielce,Asseco Resovia Rzeszów,1,3,62,82,5,16,"1,25",91,10,20,43,47%,24,26%,120,6,11,48,40%,9,"2,25",77,101,10,10,"2,50",66,5,14,39,59%,21,31%,115,10,9,56,49%,11,"2,75"
"29.12.2010, 18:00",Jastrzębski Węgiel,ZAKSA Kędzierzyn-Koźle,0,3,52,67,4,11,"1,33",68,2,13,35,51%,19,27%,98,15,11,44,45%,4,"1,33",53,78,2,10,"0,67",58,4,12,32,55%,19,32%,69,3,4,40,58%,11,"3,67"
"29.12.2010, 17:00",PGE Skra Bełchatów,Tytan AZS Częstochowa,3,1,76,96,8,18,"2,00",74,7,23,35,47%,16,21%,106,7,9,55,52%,13,"3,25",57,86,7,12,"1,75",78,8,30,32,41%,10,12%,99,8,13,42,42%,9,"2,25"
"29.12.2010, 19:00",AZS Politechnika Warszawska,Delecta Bydgoszcz,3,0,51,74,6,14,"2,00",52,1,14,31,59%,16,30%,71,9,7,36,51%,9,"3,00",41,65,1,14,"0,33",60,6,20,31,51%,13,21%,90,10,9,33,37%,7,"2,33"
"29.12.2010, 18:00",Pamapol Wielton Wieluń,Indykpol AZS UWM Olsztyn,2,3,79,106,7,14,"1,40",94,1,35,58,61%,36,38%,135,16,14,64,47%,9,"1,80",76,105,1,10,"0,20",91,7,36,48,52%,19,20%,120,11,9,61,51%,14,"2,80"
"10.01.2011, 18:00",Pamapol Wielton Wieluń,Fart Kielce,3,0,53,74,6,10,"2,00",45,2,12,31,68%,19,42%,67,5,4,36,54%,11,"3,67",41,58,2,13,"0,67",63,6,23,34,53%,16,25%,79,7,11,35,44%,4,"1,33"
"08.01.2011, 17:00",Indykpol AZS UWM Olsztyn,AZS Politechnika Warszawska,3,2,84,107,6,15,"1,20",90,7,18,47,52%,25,27%,131,12,15,65,50%,13,"2,60",78,106,7,16,"1,40",92,6,16,44,47%,29,31%,121,8,12,56,46%,15,"3,00"
"08.01.2011, 17:00",Delecta Bydgoszcz,PGE Skra Bełchatów,1,3,63,95,2,15,"0,50",85,6,20,47,55%,33,38%,114,9,9,53,46%,8,"2,00",84,107,6,22,"1,50",80,2,18,51,63%,42,52%,118,8,8,69,58%,9,"2,25"
"08.01.2011, 17:00",Tytan AZS Częstochowa,Jastrzębski Węgiel,2,3,62,102,4,20,"0,80",79,5,15,46,58%,31,39%,112,5,14,52,46%,6,"1,20",80,107,5,28,"1,00",82,4,14,49,59%,33,40%,112,11,6,61,54%,14,"2,80"
"09.01.2011, 14:45",ZAKSA Kędzierzyn-Koźle,Asseco Resovia Rzeszów,2,3,72,106,4,17,"0,80",94,5,29,43,45%,23,24%,149,12,20,52,35%,17,"3,40",75,108,5,14,"1,00",89,4,24,45,50%,19,21%,136,14,17,51,38%,20,"4,00"
"15.01.2011, 18:00",Fart Kielce,ZAKSA Kędzierzyn-Koźle,1,3,69,92,5,18,"1,25",83,5,16,43,51%,22,26%,101,8,9,55,54%,9,"2,25",69,99,5,16,"1,25",74,5,10,54,72%,42,56%,104,5,9,55,53%,9,"2,25"
"15.01.2011, 14:45",Asseco Resovia Rzeszów,Tytan AZS Częstochowa,3,0,49,73,6,12,"2,00",34,4,6,23,67%,17,50%,55,2,5,34,62%,9,"3,00",28,45,4,11,"1,33",61,6,17,30,49%,18,29%,66,13,9,20,30%,5,"1,67"
"15.01.2011, 17:00",Jastrzębski Węgiel,Delecta Bydgoszcz,1,3,54,88,7,17,"1,75",82,10,13,38,46%,12,14%,99,8,13,40,40%,7,"1,75",72,98,10,16,"2,50",71,7,17,32,45%,16,22%,110,13,7,49,45%,13,"3,25"
"15.01.2011, 16:00",PGE Skra Bełchatów,Indykpol AZS UWM Olsztyn,3,0,58,73,8,9,"2,67",54,2,12,29,53%,18,33%,85,6,8,44,52%,6,"2,00",44,62,2,8,"0,67",64,8,18,33,51%,19,29%,90,8,6,34,38%,8,"2,67"
"14.01.2011, 18:00",AZS Politechnika Warszawska,Pamapol Wielton Wieluń,3,0,50,74,8,14,"2,67",39,1,11,21,53%,10,25%,76,7,4,38,50%,4,"1,33",30,52,1,13,"0,33",60,8,23,23,38%,6,10%,72,9,4,25,35%,4,"1,33"
"18.01.2011, 18:00",AZS Politechnika Warszawska,Fart Kielce,3,2,73,102,4,23,"0,80",90,4,27,52,57%,25,27%,135,18,16,59,44%,10,"2,00",58,107,4,17,"0,80",79,4,29,41,51%,18,22%,107,9,10,39,36%,16,"3,20"
"17.01.2011, 18:00",Pamapol Wielton Wieluń,PGE Skra Bełchatów,2,3,68,97,5,15,"1,00",93,12,30,51,54%,29,31%,118,15,13,56,47%,7,"1,40",75,108,12,15,"2,40",81,5,33,43,53%,22,27%,111,10,7,50,45%,13,"2,60"
"18.01.2011, 18:00",Indykpol AZS UWM Olsztyn,Jastrzębski Węgiel,2,3,87,113,5,10,"1,00",89,5,17,52,58%,29,32%,155,7,17,64,41%,18,"3,60",83,105,5,16,"1,00",103,5,26,51,49%,28,27%,160,11,18,61,38%,17,"3,40"
"18.01.2011, 18:00",Delecta Bydgoszcz,Asseco Resovia Rzeszów,1,3,62,88,2,10,"0,50",81,4,24,45,55%,29,35%,110,5,12,48,44%,12,"3,00",75,96,4,15,"1,00",78,2,22,49,62%,36,46%,120,8,12,59,49%,12,"3,00"
"18.01.2011, 18:00",Tytan AZS Częstochowa,ZAKSA Kędzierzyn-Koźle,0,3,39,54,1,13,"0,33",64,4,10,40,62%,28,43%,80,12,10,34,42%,4,"1,33",50,73,4,9,"1,33",41,1,6,29,70%,22,53%,68,2,4,36,53%,10,"3,33"
"26.01.2011, 18:00",Fart Kielce,Tytan AZS Częstochowa,2,3,88,107,5,16,"1,00",92,2,15,61,66%,36,39%,150,10,21,69,46%,14,"2,80",77,103,2,11,"0,40",90,5,19,55,61%,37,41%,121,6,14,54,45%,21,"4,20"
"26.01.2011, 18:00",ZAKSA Kędzierzyn-Koźle,Delecta Bydgoszcz,3,0,53,73,4,10,"1,33",45,0,12,25,55%,14,31%,75,3,4,46,61%,3,"1,00",38,58,0,13,"0,00",63,4,19,30,47%,9,14%,81,8,3,34,42%,4,"1,33"
"26.01.2011, 18:00",Asseco Resovia Rzeszów,Indykpol AZS UWM Olsztyn,3,0,57,75,4,11,"1,33",56,1,14,38,67%,23,41%,90,5,3,44,49%,9,"3,00",43,64,1,8,"0,33",63,4,16,40,63%,21,33%,93,8,9,39,42%,3,"1,00"
"26.01.2011, 18:00",Jastrzębski Węgiel,Pamapol Wielton Wieluń,1,3,67,87,4,9,"1,00",83,3,23,45,54%,23,27%,115,13,12,55,48%,8,"2,00",71,94,3,11,"0,75",78,4,23,35,44%,13,16%,106,9,8,56,53%,12,"3,00"
"26.01.2011, 18:00",PGE Skra Bełchatów,AZS Politechnika Warszawska,3,1,67,96,12,18,"3,00",58,1,18,33,56%,18,31%,86,3,9,47,55%,9,"2,25",48,76,1,18,"0,25",78,12,35,25,32%,9,11%,83,8,9,38,46%,9,"2,25"
Date,Team_1,Team_2,T1_Score,T2_Score,T1_Sum,T1_BP,T1_Ratio,T1_Srv_Sum,T1_Srv_Err,T1_Srv_Ace,T1_Srv_Eff,T1_Rec_Sum,T1_Rec_Err,T1_Rec_Pos,T1_Rec_Perf,T1_Att_Sum,T1_Att_Err,T1_Att_Blk,T1_Att_Kill,T1_Att_Kill_Perc,T1_Att_Eff,T1_Blk_Sum,T1_Blk_As,T2_Sum,T2_BP,T2_Ratio,T2_Srv_Sum,T2_Srv_Err,T2_Srv_Ace,T2_Srv_Eff,T2_Rec_Sum,T2_Rec_Err,T2_Rec_Pos,T2_Rec_Perf,T2_Att_Sum,T2_Att_Err,T2_Att_Blk,T2_Att_Kill,T2_Att_Kill_Perc,T2_Att_Eff,T2_Blk_Sum,T2_Blk_As
"20.03.2009, 18:00",PGE Skra Bełchatów,Delecta Bydgoszcz,3,0,41,74,4,18,"1,33",41,2,13,21,51%,12,29%,58,4,1,31,53%,6,"2,00",33,56,2,14,"0,67",56,4,15,34,60%,18,32%,76,16,6,30,39%,1,"0,33"
"14.03.2009, 17:00",ZAKSA Kędzierzyn-Koźle,J.W.Construction OSRAM AZS Politechnika Warszawska,3,2,81,111,2,22,"0,40",87,6,21,48,55%,25,28%,116,8,9,65,56%,14,"2,80",73,106,6,19,"1,20",89,2,17,60,67%,29,32%,124,8,14,58,47%,9,"1,80"
"17.03.2009, 18:00",Asseco Resovia Rzeszów,Domex Tytan AZS Częstochowa,3,1,60,98,2,16,"0,50",63,3,7,48,76%,30,47%,102,8,13,50,49%,8,"2,00",58,88,4,22,"1,00",81,2,25,47,58%,22,27%,102,11,8,42,41%,13,"3,25"
"13.03.2009, 18:00",KS Jastrzębski Węgiel S.A.,AZS UWM Olsztyn,3,0,56,73,4,10,"1,33",53,2,5,43,81%,32,60%,78,5,7,46,59%,6,"2,00",49,67,2,14,"0,67",63,4,15,41,65%,28,44%,71,4,6,40,56%,7,"2,33"
"21.03.2009, 15:00",PGE Skra Bełchatów,Delecta Bydgoszcz,3,1,72,98,5,14,"1,25",77,5,27,37,48%,20,25%,120,7,7,58,48%,9,"2,25",63,93,5,16,"1,25",84,5,30,39,46%,27,32%,118,7,9,52,44%,7,"1,75"
"15.03.2009, 15:00",ZAKSA Kędzierzyn-Koźle,J.W.Construction OSRAM AZS Politechnika Warszawska,3,0,50,74,7,12,"2,33",51,1,17,25,49%,18,35%,70,6,5,35,50%,8,"2,67",43,62,1,11,"0,33",62,7,22,20,32%,14,22%,87,11,9,37,43%,5,"1,67"
"18.03.2009, 18:00",Asseco Resovia Rzeszów,Domex Tytan AZS Częstochowa,3,1,73,100,6,19,"1,50",77,6,14,52,67%,31,40%,103,13,7,54,52%,13,"3,25",56,93,6,15,"1,50",79,6,16,49,62%,17,21%,101,9,13,43,43%,7,"1,75"
"14.03.2009, 17:00",KS Jastrzębski Węgiel S.A.,AZS UWM Olsztyn,3,0,57,73,7,3,"2,33",49,4,5,35,71%,20,40%,77,1,4,43,56%,7,"2,33",51,58,4,9,"1,33",70,7,19,41,58%,19,27%,89,6,7,43,48%,4,"1,33"
"27.03.2009, 18:00",Delecta Bydgoszcz,PGE Skra Bełchatów,0,3,46,65,6,12,"2,00",63,9,21,29,46%,19,30%,62,4,4,32,52%,8,"2,67",57,73,9,10,"3,00",53,6,15,31,58%,24,45%,76,6,8,44,58%,4,"1,33"
"21.03.2009, 17:00",J.W.Construction OSRAM AZS Politechnika Warszawska,ZAKSA Kędzierzyn-Koźle,1,3,61,88,4,23,"1,00",79,5,36,38,48%,17,21%,101,6,10,45,45%,12,"3,00",61,90,5,11,"1,25",65,4,22,39,60%,14,21%,94,10,12,46,49%,10,"2,50"
"26.03.2009, 20:30",Domex Tytan AZS Częstochowa,Asseco Resovia Rzeszów,2,3,75,103,2,14,"0,40",80,4,24,45,56%,33,41%,124,14,5,58,47%,16,"3,20",68,98,4,18,"0,80",89,2,18,62,69%,40,44%,130,9,16,60,46%,5,"1,00"
"31.03.2009, 18:00",AZS UWM Olsztyn,KS Jastrzębski Węgiel S.A.,2,3,59,90,3,13,"0,60",81,6,18,42,51%,23,28%,104,11,12,46,44%,10,"2,00",75,93,6,19,"1,20",77,3,18,48,62%,25,32%,116,9,9,58,50%,11,"2,20"
"09.04.2009, 18:00",PGE Skra Bełchatów,KS Jastrzębski Węgiel S.A.,3,0,54,74,7,13,"2,33",51,4,11,27,52%,10,19%,74,6,7,39,53%,8,"2,67",44,65,4,14,"1,33",61,7,22,23,37%,7,11%,73,6,8,33,45%,7,"2,33"
"08.04.2009, 18:00",ZAKSA Kędzierzyn-Koźle,Asseco Resovia Rzeszów,3,0,47,74,3,16,"1,00",49,1,7,36,73%,20,40%,64,10,6,33,52%,11,"3,67",38,66,1,17,"0,33",58,3,9,36,62%,21,36%,75,9,11,31,41%,6,"2,00"
"10.04.2009, 18:00",PGE Skra Bełchatów,KS Jastrzębski Węgiel S.A.,3,1,71,97,9,17,"2,25",73,2,14,49,67%,22,30%,101,11,7,56,55%,6,"1,50",58,87,2,19,"0,50",80,9,27,28,35%,14,17%,86,4,6,51,59%,6,"1,50"
"09.04.2009, 20:30",ZAKSA Kędzierzyn-Koźle,Asseco Resovia Rzeszów,2,3,86,111,6,20,"1,20",103,5,24,62,60%,40,38%,158,13,16,70,44%,10,"2,00",78,111,5,8,"1,00",91,6,18,46,50%,26,28%,133,13,10,57,43%,16,"3,20"
"17.04.2009, 17:30",KS Jastrzębski Węgiel S.A.,PGE Skra Bełchatów,1,3,47,75,1,17,"0,25",81,6,18,49,60%,32,39%,91,11,16,36,40%,10,"2,50",64,97,6,16,"1,50",63,2,14,44,69%,22,34%,95,10,11,42,44%,16,"4,00"
"17.04.2009, 17:30",Asseco Resovia Rzeszów,ZAKSA Kędzierzyn-Koźle,3,1,74,96,4,13,"1,00",73,6,13,49,67%,34,46%,96,11,4,55,57%,15,"3,75",57,85,6,13,"1,50",83,4,14,59,71%,34,40%,108,8,15,47,44%,4,"1,00"
"18.04.2009, 14:45",Asseco Resovia Rzeszów,ZAKSA Kędzierzyn-Koźle,3,2,86,117,3,8,"0,60",86,4,17,51,59%,29,33%,117,6,12,69,59%,14,"2,80",86,107,4,21,"0,80",107,3,30,63,58%,36,33%,141,10,14,70,50%,12,"2,40"
"09.04.2009, 18:00",Delecta Bydgoszcz,AZS UWM Olsztyn,1,3,63,90,6,18,"1,50",83,6,16,50,60%,38,45%,117,6,15,50,43%,7,"1,75",67,94,6,11,"1,50",71,6,12,43,60%,26,36%,105,12,7,46,44%,15,"3,75"
"11.04.2009, 14:45",J.W.Construction OSRAM AZS Politechnika Warszawska,Domex Tytan AZS Częstochowa,1,3,66,93,5,20,"1,25",79,2,32,45,56%,14,17%,104,15,9,55,53%,6,"1,50",61,98,2,19,"0,50",73,5,30,38,52%,12,16%,94,6,6,50,53%,9,"2,25"
"17.04.2009, 18:00",AZS UWM Olsztyn,Delecta Bydgoszcz,3,1,65,101,1,13,"0,25",86,7,17,50,58%,29,33%,118,9,7,53,45%,11,"2,75",79,105,7,19,"1,75",88,1,13,57,64%,39,44%,132,11,11,65,49%,7,"1,75"
"17.04.2009, 18:30",Domex Tytan AZS Częstochowa,J.W.Construction OSRAM AZS Politechnika Warszawska,2,3,75,109,4,21,"0,80",85,5,24,51,60%,40,47%,124,9,16,56,45%,15,"3,00",75,105,5,20,"1,00",88,4,21,53,60%,34,38%,133,12,15,54,41%,16,"3,20"
"18.04.2009, 17:00",Domex Tytan AZS Częstochowa,J.W.Construction OSRAM AZS Politechnika Warszawska,3,1,67,94,6,15,"1,50",61,3,15,39,63%,25,40%,93,7,11,46,49%,15,"3,75",53,76,3,15,"0,75",79,6,20,44,55%,28,35%,93,12,15,39,42%,11,"2,75"
"24.04.2009, 18:00",PGE Skra Bełchatów,Asseco Resovia Rzeszów,3,0,52,74,2,11,"0,67",50,2,14,31,62%,13,26%,79,6,6,43,54%,8,"2,67",42,62,2,12,"0,67",63,2,25,31,49%,18,28%,79,10,8,34,43%,6,"2,00"
"25.04.2009, 14:45",PGE Skra Bełchatów,Asseco Resovia Rzeszów,3,0,50,73,5,10,"1,67",45,4,13,19,42%,10,22%,85,5,2,39,46%,6,"2,00",36,55,4,10,"1,33",63,5,27,27,42%,17,26%,81,7,6,31,38%,2,"0,67"
"01.05.2009, 20:00",Asseco Resovia Rzeszów,PGE Skra Bełchatów,1,3,58,89,2,17,"0,50",80,2,18,51,63%,29,36%,114,10,11,47,41%,9,"2,25",66,96,2,16,"0,50",72,2,13,48,66%,26,36%,108,12,9,53,49%,11,"2,75"
"24.04.2009, 18:00",ZAKSA Kędzierzyn-Koźle,KS Jastrzębski Węgiel S.A.,1,3,61,89,5,9,"1,25",76,5,16,47,61%,25,32%,112,6,10,51,46%,5,"1,25",78,94,5,18,"1,25",80,5,17,44,55%,27,33%,117,8,5,63,54%,10,"2,50"
"25.04.2009, 17:00",ZAKSA Kędzierzyn-Koźle,KS Jastrzębski Węgiel S.A.,3,1,74,97,9,14,"2,25",78,6,13,49,62%,26,33%,108,6,11,57,53%,8,"2,00",64,86,6,10,"1,50",83,9,16,45,54%,32,38%,104,13,7,48,46%,10,"2,50"
"01.05.2009, 17:00",KS Jastrzębski Węgiel S.A.,ZAKSA Kędzierzyn-Koźle,3,0,49,73,3,12,"1,00",55,3,6,42,76%,23,41%,79,9,6,38,48%,8,"2,67",42,67,3,12,"1,00",61,3,7,46,75%,32,52%,93,8,8,33,35%,6,"2,00"
"02.05.2009, 17:00",KS Jastrzębski Węgiel S.A.,ZAKSA Kędzierzyn-Koźle,3,1,65,88,3,11,"0,75",70,3,13,46,65%,22,31%,103,5,10,52,50%,10,"2,50",63,84,3,14,"0,75",77,3,13,56,72%,25,32%,111,9,10,50,45%,10,"2,50"
"21.04.2009, 18:30",Domex Tytan AZS Częstochowa,AZS UWM Olsztyn,3,1,77,101,8,20,"2,00",80,4,18,51,63%,41,51%,119,10,10,58,49%,11,"2,75",58,91,4,11,"1,00",81,8,16,52,64%,35,43%,109,11,11,44,40%,10,"2,50"
"24.04.2009, 18:00",AZS UWM Olsztyn,Domex Tytan AZS Częstochowa,3,2,76,111,6,14,"1,20",88,8,20,50,56%,24,27%,138,12,15,59,43%,11,"2,20",77,109,8,21,"1,60",97,6,21,55,56%,30,30%,127,11,11,54,43%,15,"3,00"
"25.04.2009, 17:00",AZS UWM Olsztyn,Domex Tytan AZS Częstochowa,1,3,64,91,4,13,"1,00",85,7,16,53,62%,31,36%,103,8,11,52,50%,8,"2,00",79,100,7,15,"1,75",78,4,13,51,65%,26,33%,107,7,8,62,58%,10,"2,50"
"22.04.2009, 18:00",Delecta Bydgoszcz,J.W.Construction OSRAM AZS Politechnika Warszawska,3,1,81,101,7,19,"1,75",81,6,23,50,61%,33,40%,121,7,8,70,58%,4,"1,00",65,94,6,12,"1,50",82,7,28,37,45%,21,25%,94,8,4,51,54%,8,"2,00"
"24.04.2009, 18:00",J.W.Construction OSRAM AZS Politechnika Warszawska,Delecta Bydgoszcz,1,3,58,87,5,18,"1,25",76,7,23,46,60%,22,28%,97,8,12,48,49%,5,"1,25",65,95,7,19,"1,75",68,5,24,39,57%,15,22%,94,11,5,46,49%,12,"3,00"
"14.03.2009, 17:00",Jadar Radom,Trefl Gdańsk,3,1,66,95,7,16,"1,75",67,2,15,36,53%,17,25%,106,8,12,45,42%,14,"3,50",59,88,2,21,"0,50",79,7,18,38,48%,23,29%,106,7,14,45,42%,12,"3,00"
"20.03.2009, 18:00",Trefl Gdańsk,Jadar Radom,1,3,60,86,9,12,"2,25",90,5,34,51,56%,18,20%,105,14,15,44,42%,7,"1,75",67,100,5,11,"1,25",74,9,29,36,48%,11,14%,94,8,7,47,50%,15,"3,75"
"27.03.2009, 20:30",Jadar Radom,Trefl Gdańsk,3,1,60,96,4,15,"1,00",62,6,16,28,45%,11,17%,82,7,3,41,50%,16,"4,00",53,83,6,21,"1,50",81,4,28,34,41%,20,24%,97,10,16,44,45%,3,"0,75"
"28.03.2009, 18:00",Jadar Radom,Trefl Gdańsk,3,0,52,73,6,9,"2,00",43,4,4,27,62%,16,37%,64,4,6,41,64%,5,"1,67",43,60,4,17,"1,33",64,6,19,28,43%,14,21%,74,5,5,33,45%,6,"2,00"
"12.10.2008, 15:00",Trefl Gdańsk,PGE Skra Bełchatów,1,3,62,90,3,12,"0,75",57,10,7,32,56%,25,43%,115,9,10,53,46%,6,"1,50",82,103,11,17,"2,75",78,3,14,44,56%,31,39%,107,8,6,62,58%,10,"2,50"
"10.10.2008, 18:00",AZS UWM Olsztyn,Jadar Radom,3,0,55,74,2,10,"0,67",60,6,14,40,66%,19,31%,81,6,6,44,54%,9,"3,00",49,71,6,11,"2,00",62,2,24,36,58%,17,27%,74,4,9,37,50%,6,"2,00"
"11.10.2008, 17:00",KS Jastrzębski Węgiel S.A.,Delecta Bydgoszcz,3,1,86,111,9,19,"2,25",79,12,17,42,53%,37,46%,102,10,4,64,63%,14,"3,50",64,97,12,18,"3,00",92,9,33,42,45%,32,34%,102,5,14,48,47%,4,"1,00"
"11.10.2008, 15:00",Asseco Resovia Rzeszów,ZAKSA Kędzierzyn-Koźle,2,3,75,106,7,11,"1,40",83,5,30,48,57%,33,39%,131,12,7,55,42%,13,"2,60",70,98,6,14,"1,20",98,8,26,64,65%,33,33%,143,15,13,57,40%,7,"1,40"
"13.10.2008, 18:00",Domex Tytan AZS Częstochowa,J.W.Construction OSRAM AZS Politechnika Warszawska,2,3,66,103,2,19,"0,40",90,7,27,42,46%,29,32%,126,7,16,54,43%,11,"2,20",79,110,7,21,"1,40",85,2,19,46,54%,31,36%,124,11,11,57,46%,16,"3,20"
"31.10.2008, 18:00",Trefl Gdańsk,ZAKSA Kędzierzyn-Koźle,1,3,58,86,3,15,"0,75",82,6,18,48,58%,17,20%,98,4,14,48,49%,7,"1,75",75,95,6,13,"1,50",70,3,19,46,65%,21,30%,98,9,7,54,55%,15,"3,75"
"18.10.2008, 16:00",Delecta Bydgoszcz,Asseco Resovia Rzeszów,0,3,35,49,3,12,"1,00",63,8,15,32,50%,25,39%,67,11,4,24,36%,8,"2,67",53,74,8,11,"2,67",37,3,8,25,67%,21,56%,67,2,8,40,60%,5,"1,67"
"17.10.2008, 17:00",Jadar Radom,KS Jastrzębski Węgiel S.A.,0,3,48,66,3,15,"1,00",65,4,10,38,58%,25,38%,89,9,9,39,44%,7,"2,33",50,75,4,10,"1,33",51,3,10,27,52%,22,43%,77,5,7,37,48%,9,"3,00"
"18.10.2008, 15:00",PGE Skra Bełchatów,Domex Tytan AZS Częstochowa,3,0,51,73,7,12,"2,33",37,1,8,22,59%,10,27%,64,4,4,34,53%,10,"3,33",31,51,1,14,"0,33",61,7,14,24,39%,9,14%,78,6,10,27,35%,3,"1,00"
"17.10.2008, 18:00",J.W.Construction OSRAM AZS Politechnika Warszawska,AZS UWM Olsztyn,1,3,66,88,5,17,"1,25",95,10,39,46,48%,14,14%,127,15,11,54,43%,7,"1,75",70,101,10,7,"2,50",71,5,33,33,46%,9,12%,109,9,7,51,47%,9,"2,25"
"24.10.2008, 18:00",Domex Tytan AZS Częstochowa,Trefl Gdańsk,3,2,87,118,7,18,"1,40",88,8,12,58,65%,40,45%,131,15,7,67,51%,14,"2,80",70,104,8,17,"1,60",98,7,22,56,57%,40,40%,131,14,14,55,42%,7,"1,40"
"25.10.2008, 15:00",AZS UWM Olsztyn,PGE Skra Bełchatów,1,3,63,94,3,14,"0,75",85,10,22,53,62%,29,34%,114,12,9,50,44%,10,"2,50",73,99,10,14,"2,50",80,3,34,43,53%,24,30%,112,13,10,54,48%,9,"2,25"
"25.10.2008, 17:00",Asseco Resovia Rzeszów,Jadar Radom,3,0,57,75,4,15,"1,33",55,2,17,36,65%,23,41%,91,6,8,45,49%,8,"2,67",37,65,2,10,"0,67",60,4,16,40,66%,23,38%,78,7,8,27,35%,8,"2,67"
"25.10.2008, 17:00",ZAKSA Kędzierzyn-Koźle,Delecta Bydgoszcz,3,1,68,99,7,14,"1,75",79,4,18,45,56%,32,40%,120,7,17,52,43%,9,"2,25",64,89,4,10,"1,00",85,7,17,55,64%,40,47%,110,14,9,43,39%,17,"4,25"
"25.10.2008, 17:00",KS Jastrzębski Węgiel S.A.,J.W.Construction OSRAM AZS Politechnika Warszawska,3,2,68,88,8,14,"1,60",75,2,19,39,52%,24,32%,109,11,7,50,46%,10,"2,00",62,95,2,19,"0,40",88,8,23,49,55%,35,39%,126,9,11,52,41%,8,"1,60"
"07.11.2008, 18:00",Trefl Gdańsk,Delecta Bydgoszcz,3,2,77,102,5,14,"1,00",86,8,26,50,58%,14,16%,101,10,10,59,58%,13,"2,60",69,103,8,16,"1,60",86,5,24,53,61%,12,13%,95,9,13,51,54%,10,"2,00"
"07.11.2008, 18:00",ZAKSA Kędzierzyn-Koźle,Jadar Radom,3,1,74,106,4,13,"1,00",80,0,18,49,61%,31,38%,119,12,6,62,52%,8,"2,00",64,97,0,17,"0,00",93,4,23,50,53%,27,29%,129,14,8,58,45%,6,"1,50"
"07.11.2008, 18:00",J.W.Construction OSRAM AZS Politechnika Warszawska,Asseco Resovia Rzeszów,0,3,50,73,3,19,"1,00",69,6,30,33,47%,14,20%,88,8,6,40,45%,7,"2,33",53,79,6,10,"2,00",54,3,25,26,48%,14,25%,84,9,7,41,49%,6,"2,00"
"09.11.2008, 15:00",PGE Skra Bełchatów,KS Jastrzębski Węgiel S.A.,2,3,67,95,7,14,"1,40",94,6,29,44,46%,21,22%,119,11,12,49,41%,11,"2,20",72,93,5,14,"1,00",81,7,30,33,40%,19,23%,102,8,11,59,58%,9,"1,80"
"08.11.2008, 17:00",Domex Tytan AZS Częstochowa,AZS UWM Olsztyn,0,3,47,59,5,9,"1,67",69,6,19,36,52%,20,28%,90,7,11,37,41%,5,"1,67",58,74,6,5,"2,00",50,5,13,28,56%,19,38%,80,5,5,41,51%,11,"3,67"
"15.11.2008, 17:00",AZS UWM Olsztyn,Trefl Gdańsk,3,1,60,93,6,12,"1,50",67,4,19,44,65%,28,41%,99,5,12,43,43%,11,"2,75",64,89,4,22,"1,00",81,6,30,45,55%,27,33%,108,10,11,48,44%,12,"3,00"
